"to","from","weight","color","weight_abs","target_species","source_species","Treatment","from_Kingdom","from_Phylum","from_Class","from_Order","from_Family","from_Genus","from_Species","to_Kingdom","to_Phylum","to_Class","to_Order","to_Family","to_Genus","to_Species"
"b37b87e6f925495ad79be9c90bf5531c","7911816f5e81f650f769aba0d5c708cb",0.0591,"darkblue",0.0591,"Genus:Gemmatimonas","Genus:JC017","EBPR_AMF","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinilabiliaceae","JC017","Genus:JC017","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Genus:Gemmatimonas"
"b37b87e6f925495ad79be9c90bf5531c","afc9946b7c28e2e6500fd5f3e51c8f64",-0.00237,"red",0.00237,"Genus:Gemmatimonas","Genus:Rhodanobacter","EBPR_AMF","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Genus:Gemmatimonas"
"b40267d30a025272256c6133b8268e2d","6472eb8b1e09f892aca2f23182962903",0.000824,"darkblue",0.000824,"Family:Isosphaeraceae","Genus:Bradyrhizobium","EBPR_AMF","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Genus:Bradyrhizobium","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Family:Isosphaeraceae","Family:Isosphaeraceae"
"b40267d30a025272256c6133b8268e2d","1ed6f4ce71546bfb9593edd78456b74f",0.026,"darkblue",0.026,"Family:Isosphaeraceae","Class:Bacilli","EBPR","Bacteria","Firmicutes","Bacilli","Class:Bacilli","Class:Bacilli","Class:Bacilli","Class:Bacilli","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Family:Isosphaeraceae","Family:Isosphaeraceae"
"b4b0d2863d38241aed80c872fd1fe5ef","166c78871c43542006d73b3d21e287fd",-0.00138,"red",0.00138,"Genus:Afipia","Genus:GWA1-52-35","EBPR","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia","Genus:Afipia","Bacteria","Bdellovibrionota","Bdellovibrionia","UBA1018","UBA1018","GWA1-52-35","Genus:GWA1-52-35"
"b4ba7e4e3f72cb8a7c79e1eeba71bede","0ca2f233ad14bf741105199f087506db",0.117,"darkblue",0.117,"Genus:Kouleothrix","Order:Thermomicrobiales","EBPR","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","Genus:Kouleothrix","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales"
"b4ba7e4e3f72cb8a7c79e1eeba71bede","82cb19f8b1933c4dbe9a466ca60d9a55",-0.0767,"red",0.0767,"Order:Thermomicrobiales","Genus:SB25","EBPR","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","SB25","Genus:SB25","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales"
"b4ba7e4e3f72cb8a7c79e1eeba71bede","5251b44f09b6bd5b54378a19608ffca2",0.144,"darkblue",0.144,"Genus:Agriterribacter","Order:Thermomicrobiales","EBPR","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Agriterribacter","Genus:Agriterribacter","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales"
"b4ba7e4e3f72cb8a7c79e1eeba71bede","b1a795217b9a3f4814ee5cae27450501",0.0296,"darkblue",0.0296,"Family:UBA5704","Order:Thermomicrobiales","AMF","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704","Family:UBA5704","Family:UBA5704","Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales","Order:Thermomicrobiales"
"b5be84a0cc56de3a1a79785a365f070d","6c4d9c0af1e5ee335acf31c2adea4e87",0.00671,"darkblue",0.00671,"Family:UBA2999","Genus:WHSN01","Vermont","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","Family:UBA2999","Family:UBA2999","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","WHSN01","Genus:WHSN01"
"b5be84a0cc56de3a1a79785a365f070d","afc9946b7c28e2e6500fd5f3e51c8f64",-0.126,"red",0.126,"Genus:WHSN01","Genus:Rhodanobacter","Vermont","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","Genus:Rhodanobacter","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","WHSN01","Genus:WHSN01"
"b5be84a0cc56de3a1a79785a365f070d","9f22cd78a2c8bb7fe9dd1fe2fa014095",0.03,"darkblue",0.03,"Class:Limnocylindria","Genus:WHSN01","Vermont","Bacteria","Chloroflexota","Limnocylindria","Class:Limnocylindria","Class:Limnocylindria","Class:Limnocylindria","Class:Limnocylindria","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","WHSN01","Genus:WHSN01"
